1000,0.23569356,0.30841932
2000,0.24285273,0.28577945
3000,0.24589136,0.30353484
4000,0.24269883,0.2573851
5000,0.25145122,0.25946808
6000,0.253651,0.25185135
7000,0.2497176,0.266507
8000,0.25442308,0.29714295
9000,0.24772811,0.26853576
10000,0.2535611,0.25208768
11000,0.25029668,0.26416355
12000,0.25242543,0.25703356
13000,0.24768987,0.26540348
14000,0.25561076,0.25133753
15000,0.24713977,0.25643405
16000,0.25089613,0.2875896
17000,0.25517055,0.25041208
18000,0.24913871,0.25526816
19000,0.24570227,0.25670242
20000,0.24750142,0.2465117
21000,0.24834208,0.27316585
22000,0.24827193,0.2630154
23000,0.25308824,0.25677344
24000,0.24613841,0.26289517
25000,0.25241375,0.26317978
26000,0.24691354,0.25130746
27000,0.24885361,0.25625297
28000,0.24726291,0.26127872
29000,0.25084177,0.24807811
30000,0.24810825,0.24169002
31000,0.25398692,0.26052886
32000,0.24992095,0.26036462
33000,0.25142977,0.25647506
34000,0.2474699,0.25810146
35000,0.25310788,0.27272296
36000,0.25046468,0.25742322
37000,0.25227198,0.25845623
38000,0.25072238,0.25028065
39000,0.24694729,0.2667504
40000,0.25373816,0.26081547
41000,0.24859369,0.2540794
42000,0.25251338,0.2487297
43000,0.25062847,0.26215246
44000,0.24953233,0.26396728
45000,0.24457458,0.24949066
46000,0.24766143,0.25458953
47000,0.25210485,0.25431857
48000,0.25132075,0.25874984
49000,0.24888895,0.26218438
50000,0.24806261,0.26290363
51000,0.24848233,0.25823477
52000,0.24479084,0.26077238
53000,0.24444988,0.25409207
54000,0.24712908,0.25078636
55000,0.25357166,0.26506516
56000,0.25010753,0.25775117
57000,0.24750017,0.25458565
58000,0.24840556,0.25589943
59000,0.24932359,0.25223848
60000,0.2469478,0.26501086
61000,0.24633963,0.25790778
62000,0.24535707,0.26121292
63000,0.25110278,0.25825688
64000,0.24745588,0.25313973
65000,0.24418227,0.26034278
66000,0.25087234,0.2497199
67000,0.24716698,0.25266808
68000,0.24860524,0.26224574
69000,0.2505088,0.25705436
70000,0.24747829,0.26274917
71000,0.24136825,0.24617477
72000,0.24341936,0.26019678
73000,0.25123018,0.25474936
74000,0.24954541,0.25286528
75000,0.25046155,0.2522389
76000,0.2531893,0.2579371
77000,0.25110886,0.25907403
78000,0.25172877,0.26301646
79000,0.24744295,0.2614952
80000,0.2483257,0.2565007
81000,0.24839543,0.2533527
82000,0.2471048,0.25875336
83000,0.24628825,0.2598983
84000,0.24672261,0.25687286
85000,0.2476412,0.26301423
86000,0.24991325,0.25303903
87000,0.2480988,0.2655192
88000,0.24874833,0.24879444
89000,0.24846256,0.25667462
90000,0.24527054,0.25917363
91000,0.24908029,0.2550286
