3125,0.0654504075191792,0.06597411421985426,0.505,0.482
6251,0.06041173995683481,0.06213028160642378,0.551,0.508
9377,0.05655995206571533,0.059095480201481886,0.575,0.551
12503,0.05423173090399509,0.05870893090025806,0.593,0.535
15629,0.05244957978604264,0.05717605060051824,0.611,0.56
18755,0.0500015265475022,0.0565861361512152,0.633,0.562
21881,0.04880596281116276,0.05553454137471094,0.635,0.565
25007,0.047156387755938424,0.05600480279160434,0.651,0.574
28133,0.046309935377475964,0.05588289392017722,0.671,0.582
31259,0.044317725836783776,0.054927587190920654,0.674,0.584
34385,0.04311612952831508,0.055566070517871616,0.685,0.58
37511,0.04135263696818632,0.05533106477472682,0.709,0.578
40637,0.03960897573198866,0.05471327716676299,0.712,0.591
43763,0.03868360080964092,0.054392918839248315,0.725,0.589
46889,0.038338500934406834,0.05482058107872613,0.738,0.592
50015,0.03690330350287248,0.054864626714028156,0.746,0.587
53141,0.035604472160712455,0.055299290088972865,0.76,0.585
56267,0.034210668423365516,0.05569522250597266,0.78,0.576
59393,0.033104271011075846,0.05549344541557025,0.765,0.586
62519,0.032205376861139924,0.05478679491727084,0.772,0.59
65645,0.030869345852016443,0.05535960874249241,0.787,0.588
68771,0.03008148862888345,0.05514717444277295,0.796,0.591
71897,0.028900261573684395,0.054479579561701214,0.813,0.599
75023,0.028194075348906056,0.05547149369186441,0.814,0.596
78149,0.02729364482854462,0.05612855682194586,0.814,0.586
81275,0.02631997689346926,0.056403772888424325,0.826,0.582
84401,0.024825621789977076,0.05573378837482219,0.845,0.588
87527,0.023423357566745857,0.056196988452513696,0.858,0.587
90653,0.02300392301666655,0.05714336355944774,0.851,0.573
93779,0.022399199314279066,0.056710951012457045,0.853,0.592
96905,0.0222644486251503,0.05650489254314648,0.844,0.585
100031,0.02057120431547769,0.057674957492233024,0.876,0.586
103157,0.020200383209026784,0.057059811489627466,0.877,0.59
106283,0.01965002473602414,0.05756769882312555,0.871,0.593
109409,0.018350960889488135,0.05766904336572284,0.883,0.588
112535,0.018218566264695618,0.057639887003437376,0.882,0.588
115661,0.01665874261912936,0.05735841920983185,0.896,0.599
118787,0.015795798242845473,0.058437528330908935,0.905,0.59
121913,0.015346897706665556,0.058314737431549066,0.909,0.589
125039,0.014337606262376835,0.058430854845179056,0.923,0.589
128165,0.013705081024873837,0.058959197452123385,0.915,0.584
131291,0.012976265297485653,0.05840337138889447,0.925,0.585
134417,0.012918091450298323,0.05761985464300983,0.928,0.603
137543,0.011353656654906178,0.058332667630782306,0.94,0.602
140669,0.011844341295066937,0.05883732899028211,0.935,0.589
143795,0.011018447738548385,0.058887967450262625,0.94,0.578
146921,0.010243353788753894,0.05928517102820595,0.945,0.586
150047,0.010141462092666255,0.058475340427111076,0.948,0.596
153173,0.009453421180949937,0.059469005424224494,0.947,0.591
156299,0.00927965014895851,0.059190253282704976,0.954,0.59
159425,0.00889042127261907,0.05902408005089294,0.955,0.597
162551,0.00871682405386057,0.06010594532492149,0.958,0.586
165677,0.008025613182299966,0.058935668571034265,0.959,0.601
168803,0.007537141050659422,0.05919820730934996,0.964,0.592
171929,0.007448192619558736,0.05963696228163998,0.967,0.598
175055,0.0072507453410829755,0.05945158346582765,0.967,0.594
178181,0.007042364948506192,0.059368669115638456,0.965,0.596
181307,0.0069693470577781285,0.058668761130841414,0.965,0.6
184433,0.00661154484841573,0.059080664925151495,0.973,0.594
187559,0.0065118487944688585,0.05955401719279374,0.971,0.594
190685,0.006257149335899695,0.05921895827395119,0.976,0.6
193811,0.006220809292884235,0.05956139486522319,0.975,0.594
196937,0.0061911064489023155,0.05931810998753076,0.973,0.596
